,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),axial_Loc,instance_id,ud_group
2040,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,64,114,112,2020-08-18 01:12:15,83.26,2020,"(45.82712, -129.7543)",45.82712,-129.7543,1.15,"(45.8168, -129.754)",AB_20200818010624_20200818011624,Research
2041,366833610,PHYLLIS DUNLAP,Tug,88,53,52,2020-02-29 22:59:29,37.03,2020,"(45.81717, -129.8157)",45.81717,-129.8157,4.8,"(45.8168, -129.754)",AB_20200229225929_20200229230929,Fishing type
2042,366833610,PHYLLIS DUNLAP,Tug,87,52,46,2020-02-29 23:04:18,37.03,2020,"(45.82567, -129.8003)",45.82567,-129.8003,3.73,"(45.8168, -129.754)",AB_20200229225929_20200229230929,Fishing type
2043,366833610,PHYLLIS DUNLAP,Tug,86,52,48,2020-02-29 23:06:38,37.03,2020,"(45.829, -129.794)",45.829,-129.794,3.39,"(45.8168, -129.754)",AB_20200229225929_20200229230929,Fishing type
2044,366833610,PHYLLIS DUNLAP,Tug,87,53,45,2020-02-29 23:09:18,37.03,2020,"(45.833, -129.7867)",45.833,-129.7867,3.11,"(45.8168, -129.754)",AB_20200229225929_20200229230929,Fishing type
2045,366833610,PHYLLIS DUNLAP,Tug,78,50,46,2020-02-29 23:14:08,37.03,2020,"(45.83983, -129.7753)",45.83983,-129.7753,3.05,"(45.8168, -129.754)",AB_20200229230929_20200229231929,Fishing type
2046,366833610,PHYLLIS DUNLAP,Tug,83,50,50,2020-02-29 23:18:12,37.03,2020,"(45.84417, -129.7675)",45.84417,-129.7675,3.22,"(45.8168, -129.754)",AB_20200229230929_20200229231929,Fishing type
2047,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,43,154,167,2019-08-01 10:15:18,71.5,2019,"(45.84441, -129.8006)",45.84441,-129.8006,4.75,"(45.8168, -129.754)",AB_20190801101518_20190801102518,Research
2048,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,43,153,167,2019-08-01 10:18:35,71.5,2019,"(45.84073, -129.7982)",45.84073,-129.7982,4.34,"(45.8168, -129.754)",AB_20190801101518_20190801102518,Research
2049,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,43,153,165,2019-08-01 10:18:53,71.5,2019,"(45.8404, -129.7979)",45.8404,-129.7979,4.3,"(45.8168, -129.754)",AB_20190801101518_20190801102518,Research
2050,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,45,155,167,2019-08-01 10:26:29,71.5,2019,"(45.83246, -129.7926)",45.83246,-129.7926,3.47,"(45.8168, -129.754)",AB_20190801102518_20190801103518,Research
2051,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,164,239,2020-08-05 14:21:09,83.26,2020,"(45.82448, -129.7595)",45.82448,-129.7595,0.95,"(45.8168, -129.754)",AB_20190801103518_20190801104518,Research
2052,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,45,154,166,2019-08-01 10:45:58,71.5,2019,"(45.80975, -129.7776)",45.80975,-129.7776,1.99,"(45.8168, -129.754)",AB_20190801104518_20190801105518,Research
2053,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,44,154,166,2019-08-01 10:58:09,71.5,2019,"(45.79613, -129.7684)",45.79613,-129.7684,2.56,"(45.8168, -129.754)",AB_20190801105518_20190801110518,Research
2054,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,44,155,169,2019-08-01 11:00:54,71.5,2019,"(45.79309, -129.7664)",45.79309,-129.7664,2.81,"(45.8168, -129.754)",AB_20190801105518_20190801110518,Research
2055,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,44,154,169,2019-08-01 11:04:51,71.5,2019,"(45.78864, -129.7634)",45.78864,-129.7634,3.21,"(45.8168, -129.754)",AB_20190801105518_20190801110518,Research
2056,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,149,161,2019-08-01 11:14:35,71.5,2019,"(45.77746, -129.7558)",45.77746,-129.7558,4.37,"(45.8168, -129.754)",AB_20190801110518_20190801111518,Research
2057,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,38,155,154,2019-08-02 02:24:55,71.5,2019,"(45.84438, -129.7951)",45.84438,-129.7951,4.43,"(45.8168, -129.754)",AB_20190802022455_20190802023455,Research
2058,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,155,154,2019-08-02 02:37:15,71.5,2019,"(45.83234, -129.7869)",45.83234,-129.7869,3.09,"(45.8168, -129.754)",AB_20190802023455_20190802024455,Research
2059,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,154,154,2019-08-02 02:43:36,71.5,2019,"(45.82609, -129.7826)",45.82609,-129.7826,2.45,"(45.8168, -129.754)",AB_20190802023455_20190802024455,Research
2060,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,155,155,2019-08-02 02:46:06,71.5,2019,"(45.82365, -129.781)",45.82365,-129.781,2.23,"(45.8168, -129.754)",AB_20190802024455_20190802025455,Research
2061,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,155,155,2019-08-02 02:49:56,71.5,2019,"(45.8199, -129.7785)",45.8199,-129.7785,1.93,"(45.8168, -129.754)",AB_20190802024455_20190802025455,Research
2062,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,155,155,2019-08-02 02:53:15,71.5,2019,"(45.81664, -129.7764)",45.81664,-129.7764,1.74,"(45.8168, -129.754)",AB_20190802024455_20190802025455,Research
2063,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,38,155,155,2019-08-02 03:02:26,71.5,2019,"(45.80765, -129.7706)",45.80765,-129.7706,1.64,"(45.8168, -129.754)",AB_20190802025455_20190802030455,Research
2064,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,38,154,155,2019-08-02 03:02:42,71.5,2019,"(45.80739, -129.7704)",45.80739,-129.7704,1.65,"(45.8168, -129.754)",AB_20190802025455_20190802030455,Research
2065,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,39,156,157,2019-08-02 03:11:45,71.5,2019,"(45.79853, -129.7641)",45.79853,-129.7641,2.18,"(45.8168, -129.754)",AB_20190802030455_20190802031455,Research
2066,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,42,157,158,2019-08-02 03:16:25,71.5,2019,"(45.79381, -129.7611)",45.79381,-129.7611,2.61,"(45.8168, -129.754)",AB_20190802031455_20190802032455,Research
2067,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,42,158,158,2019-08-02 03:20:55,71.5,2019,"(45.78905, -129.7582)",45.78905,-129.7582,3.1,"(45.8168, -129.754)",AB_20190802031455_20190802032455,Research
2068,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,166,239,2020-08-05 14:49:40,83.26,2020,"(45.8245, -129.7595)",45.8245,-129.7595,0.96,"(45.8168, -129.754)",AB_20190802032455_20190802033455,Research
2069,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,158,2019-08-02 20:26:49,71.5,2019,"(45.8433, -129.795)",45.8433,-129.795,4.34,"(45.8168, -129.754)",AB_20190802202649_20190802203649,Research
2070,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,158,2019-08-02 20:29:52,71.5,2019,"(45.84008, -129.7928)",45.84008,-129.7928,3.97,"(45.8168, -129.754)",AB_20190802202649_20190802203649,Research
2071,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,158,2019-08-02 20:32:35,71.5,2019,"(45.83641, -129.7904)",45.83641,-129.7904,3.57,"(45.8168, -129.754)",AB_20190802202649_20190802203649,Research
2072,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,155,159,2019-08-02 20:35:35,71.5,2019,"(45.83287, -129.788)",45.83287,-129.788,3.19,"(45.8168, -129.754)",AB_20190802202649_20190802203649,Research
2073,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,159,2019-08-02 20:35:59,71.5,2019,"(45.83239, -129.7877)",45.83239,-129.7877,3.14,"(45.8168, -129.754)",AB_20190802202649_20190802203649,Research
2074,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,155,158,2019-08-02 20:39:38,71.5,2019,"(45.82811, -129.7849)",45.82811,-129.7849,2.71,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2075,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,158,2019-08-02 20:43:35,71.5,2019,"(45.8235, -129.7818)",45.8235,-129.7818,2.29,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2076,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,159,2019-08-02 20:43:56,71.5,2019,"(45.82311, -129.7815)",45.82311,-129.7815,2.25,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2077,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,153,158,2019-08-02 20:44:46,71.5,2019,"(45.82214, -129.7809)",45.82214,-129.7809,2.17,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2078,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,157,2019-08-02 20:45:33,71.5,2019,"(45.82121, -129.7803)",45.82121,-129.7803,2.1,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2079,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,157,2019-08-02 20:45:35,71.5,2019,"(45.82115, -129.7803)",45.82115,-129.7803,2.1,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2080,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,157,2019-08-02 20:45:56,71.5,2019,"(45.82075, -129.78)",45.82075,-129.78,2.07,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2081,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,157,2019-08-02 20:46:22,71.5,2019,"(45.82022, -129.7796)",45.82022,-129.7796,2.03,"(45.8168, -129.754)",AB_20190802203649_20190802204649,Research
2082,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,153,157,2019-08-02 20:49:12,71.5,2019,"(45.81676, -129.7773)",45.81676,-129.7773,1.81,"(45.8168, -129.754)",AB_20190802204649_20190802205649,Research
2083,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,157,2019-08-02 20:54:29,71.5,2019,"(45.81027, -129.773)",45.81027,-129.773,1.65,"(45.8168, -129.754)",AB_20190802204649_20190802205649,Research
2084,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,157,2019-08-02 21:02:10,71.5,2019,"(45.80087, -129.7668)",45.80087,-129.7668,2.03,"(45.8168, -129.754)",AB_20190802205649_20190802210649,Research
2085,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,160,2019-08-02 21:04:18,71.5,2019,"(45.79823, -129.765)",45.79823,-129.765,2.23,"(45.8168, -129.754)",AB_20190802205649_20190802210649,Research
2086,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,157,2019-08-02 21:04:55,71.5,2019,"(45.7975, -129.7645)",45.7975,-129.7645,2.3,"(45.8168, -129.754)",AB_20190802205649_20190802210649,Research
2087,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,158,2019-08-02 21:07:36,71.5,2019,"(45.79427, -129.7623)",45.79427,-129.7623,2.59,"(45.8168, -129.754)",AB_20190802210649_20190802211649,Research
2088,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,155,159,2019-08-02 21:16:22,71.5,2019,"(45.7836, -129.7552)",45.7836,-129.7552,3.69,"(45.8168, -129.754)",AB_20190802210649_20190802211649,Research
2089,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,155,154,2019-08-03 11:28:29,71.5,2019,"(45.84924, -129.7952)",45.84924,-129.7952,4.82,"(45.8168, -129.754)",AB_20190803112829_20190803113829,Research
2090,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,155,154,2019-08-03 11:33:23,71.5,2019,"(45.84403, -129.7918)",45.84403,-129.7918,4.22,"(45.8168, -129.754)",AB_20190803112829_20190803113829,Research
2091,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,324,239,2020-08-05 15:10:59,83.26,2020,"(45.8245, -129.7595)",45.8245,-129.7595,0.96,"(45.8168, -129.754)",AB_20190803113829_20190803114829,Research
2092,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,156,2019-08-03 11:52:28,71.5,2019,"(45.82092, -129.7764)",45.82092,-129.7764,1.8,"(45.8168, -129.754)",AB_20190803114829_20190803115829,Research
2093,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,157,2019-08-03 11:55:36,71.5,2019,"(45.81716, -129.7739)",45.81716,-129.7739,1.55,"(45.8168, -129.754)",AB_20190803114829_20190803115829,Research
2094,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,157,2019-08-03 11:58:02,71.5,2019,"(45.81424, -129.7719)",45.81424,-129.7719,1.42,"(45.8168, -129.754)",AB_20190803114829_20190803115829,Research
2095,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,158,2019-08-03 11:58:35,71.5,2019,"(45.81356, -129.7715)",45.81356,-129.7715,1.41,"(45.8168, -129.754)",AB_20190803115829_20190803120829,Research
2096,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,157,2019-08-03 11:59:56,71.5,2019,"(45.81195, -129.7704)",45.81195,-129.7704,1.38,"(45.8168, -129.754)",AB_20190803115829_20190803120829,Research
2097,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,157,2019-08-03 12:00:32,71.5,2019,"(45.8112, -129.7699)",45.8112,-129.7699,1.38,"(45.8168, -129.754)",AB_20190803115829_20190803120829,Research
2098,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,157,2019-08-03 12:00:56,71.5,2019,"(45.81072, -129.7696)",45.81072,-129.7696,1.39,"(45.8168, -129.754)",AB_20190803115829_20190803120829,Research
2099,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,155,2019-08-03 12:09:28,71.5,2019,"(45.80017, -129.7626)",45.80017,-129.7626,1.97,"(45.8168, -129.754)",AB_20190803120829_20190803121829,Research
2100,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,156,2019-08-03 12:14:29,71.5,2019,"(45.79403, -129.7585)",45.79403,-129.7585,2.55,"(45.8168, -129.754)",AB_20190803120829_20190803121829,Research
2101,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,155,156,2019-08-03 12:18:09,71.5,2019,"(45.78946, -129.7554)",45.78946,-129.7554,3.04,"(45.8168, -129.754)",AB_20190803120829_20190803121829,Research
2102,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,321,239,2020-08-05 15:22:59,83.26,2020,"(45.82448, -129.7595)",45.82448,-129.7595,0.95,"(45.8168, -129.754)",AB_20190803121829_20190803122829,Research
2103,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,154,150,2019-08-04 16:00:58,71.5,2019,"(45.85312, -129.7916)",45.85312,-129.7916,4.98,"(45.8168, -129.754)",AB_20190804160058_20190804161058,Research
2104,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,151,2019-08-04 16:06:40,71.5,2019,"(45.84611, -129.787)",45.84611,-129.787,4.15,"(45.8168, -129.754)",AB_20190804160058_20190804161058,Research
2105,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,155,150,2019-08-04 16:15:39,71.5,2019,"(45.8351, -129.7797)",45.8351,-129.7797,2.85,"(45.8168, -129.754)",AB_20190804161058_20190804162058,Research
2106,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,154,151,2019-08-04 16:26:19,71.5,2019,"(45.82186, -129.7709)",45.82186,-129.7709,1.43,"(45.8168, -129.754)",AB_20190804162058_20190804163058,Research
2107,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,155,151,2019-08-04 16:29:06,71.5,2019,"(45.81841, -129.7686)",45.81841,-129.7686,1.15,"(45.8168, -129.754)",AB_20190804162058_20190804163058,Research
2108,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,155,150,2019-08-04 16:33:20,71.5,2019,"(45.81314, -129.7651)",45.81314,-129.7651,0.95,"(45.8168, -129.754)",AB_20190804163058_20190804164058,Research
2109,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,50,156,150,2019-08-04 16:37:18,71.5,2019,"(45.80851, -129.762)",45.80851,-129.762,1.11,"(45.8168, -129.754)",AB_20190804163058_20190804164058,Research
2110,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,155,150,2019-08-04 16:39:00,71.5,2019,"(45.80605, -129.7604)",45.80605,-129.7604,1.29,"(45.8168, -129.754)",AB_20190804163058_20190804164058,Research
2111,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,149,2019-08-04 16:44:29,71.5,2019,"(45.79932, -129.7559)",45.79932,-129.7559,1.95,"(45.8168, -129.754)",AB_20190804164058_20190804165058,Research
2112,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,149,2019-08-04 16:48:41,71.5,2019,"(45.79432, -129.7525)",45.79432,-129.7525,2.5,"(45.8168, -129.754)",AB_20190804164058_20190804165058,Research
2113,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,150,2019-08-04 16:51:38,71.5,2019,"(45.79078, -129.7501)",45.79078,-129.7501,2.91,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2114,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,150,2019-08-04 16:54:38,71.5,2019,"(45.78722, -129.7477)",45.78722,-129.7477,3.32,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2115,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,150,2019-08-04 16:57:30,71.5,2019,"(45.78385, -129.7455)",45.78385,-129.7455,3.72,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2116,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,150,2019-08-04 16:57:33,71.5,2019,"(45.78381, -129.7454)",45.78381,-129.7454,3.73,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2117,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,149,2019-08-04 16:57:40,71.5,2019,"(45.78366, -129.7453)",45.78366,-129.7453,3.75,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2118,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,149,2019-08-04 16:57:46,71.5,2019,"(45.78354, -129.7453)",45.78354,-129.7453,3.76,"(45.8168, -129.754)",AB_20190804165058_20190804170058,Research
2119,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,153,148,2019-08-05 06:05:23,71.5,2019,"(45.85208, -129.7879)",45.85208,-129.7879,4.72,"(45.8168, -129.754)",AB_20190805060523_20190805061523,Research
2120,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,149,2019-08-05 06:08:20,71.5,2019,"(45.84845, -129.7855)",45.84845,-129.7855,4.29,"(45.8168, -129.754)",AB_20190805060523_20190805061523,Research
2121,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,149,2019-08-05 06:10:01,71.5,2019,"(45.84636, -129.7842)",45.84636,-129.7842,4.04,"(45.8168, -129.754)",AB_20190805060523_20190805061523,Research
2122,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,151,2019-08-05 06:15:23,71.5,2019,"(45.83974, -129.7797)",45.83974,-129.7797,3.24,"(45.8168, -129.754)",AB_20190805060523_20190805061523,Research
2123,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,151,2019-08-05 06:15:23,71.5,2019,"(45.83974, -129.7797)",45.83974,-129.7797,3.24,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2124,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,155,151,2019-08-05 06:18:41,71.5,2019,"(45.83575, -129.7771)",45.83575,-129.7771,2.77,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2125,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,153,150,2019-08-05 06:21:10,71.5,2019,"(45.83275, -129.7751)",45.83275,-129.7751,2.41,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2126,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,155,151,2019-08-05 06:23:40,71.5,2019,"(45.82967, -129.773)",45.82967,-129.773,2.06,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2127,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,151,2019-08-05 06:23:46,71.5,2019,"(45.82955, -129.7729)",45.82955,-129.7729,2.04,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2128,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,151,2019-08-05 06:23:48,71.5,2019,"(45.82949, -129.7729)",45.82949,-129.7729,2.04,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2129,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,151,2019-08-05 06:23:49,71.5,2019,"(45.82949, -129.7729)",45.82949,-129.7729,2.04,"(45.8168, -129.754)",AB_20190805061523_20190805062523,Research
2130,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,155,154,2019-08-05 06:26:40,71.5,2019,"(45.82598, -129.7706)",45.82598,-129.7706,1.64,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2131,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,155,152,2019-08-05 06:30:38,71.5,2019,"(45.82117, -129.7674)",45.82117,-129.7674,1.15,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2132,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,151,2019-08-05 06:33:23,71.5,2019,"(45.81794, -129.7652)",45.81794,-129.7652,0.88,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2133,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,153,2019-08-05 06:34:51,71.5,2019,"(45.8162, -129.7641)",45.8162,-129.7641,0.79,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2134,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,152,2019-08-05 06:34:54,71.5,2019,"(45.81614, -129.764)",45.81614,-129.764,0.78,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2135,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,152,2019-08-05 06:35:19,71.5,2019,"(45.81562, -129.7637)",45.81562,-129.7637,0.77,"(45.8168, -129.754)",AB_20190805062523_20190805063523,Research
2136,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,153,2019-08-05 06:37:12,71.5,2019,"(45.81337, -129.7622)",45.81337,-129.7622,0.74,"(45.8168, -129.754)",AB_20190805063523_20190805064523,Research
2137,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,48,154,150,2019-08-05 06:48:54,71.5,2019,"(45.79951, -129.753)",45.79951,-129.753,1.92,"(45.8168, -129.754)",AB_20190805064523_20190805065523,Research
2138,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,154,152,2019-08-05 06:52:23,71.5,2019,"(45.79543, -129.7502)",45.79543,-129.7502,2.39,"(45.8168, -129.754)",AB_20190805064523_20190805065523,Research
