,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),central_caldera_Loc,instance_id,ud_group
1460,338415000,RACHEL CARSON,Offshore Supply Ship,29,163,173,2019-08-22 09:05:07,41.46,2019,"(45.93327, -130.0151)",45.93327,-130.0151,2.45,"(45.9549, -130.0089)",CC_20150711023156_20150711024156,Offshore
1461,338415000,RACHEL CARSON,Offshore Supply Ship,29,164,170,2019-08-22 09:05:48,41.46,2019,"(45.9327, -130.0148)",45.9327,-130.0148,2.51,"(45.9549, -130.0089)",CC_20150711024156_20150711025156,Offshore
1462,338415000,RACHEL CARSON,Offshore Supply Ship,43,140,168,2019-08-22 09:07:01,41.46,2019,"(45.93165, -130.0141)",45.93165,-130.0141,2.62,"(45.9549, -130.0089)",CC_20150711025156_20150711030156,Offshore
1463,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,315,320,2015-07-11 03:06:59,83.26,2015,"(45.92698, -129.978)",45.92698,-129.978,3.92,"(45.9549, -130.0089)",CC_20150711030156_20150711031156,Research
1464,338415000,RACHEL CARSON,Offshore Supply Ship,27,158,165,2019-08-22 09:13:47,41.46,2019,"(45.92588, -130.0108)",45.92588,-130.0108,3.23,"(45.9549, -130.0089)",CC_20150711031156_20150711032156,Offshore
1465,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,298,319,2015-07-11 03:28:39,83.26,2015,"(45.92693, -129.9781)",45.92693,-129.9781,3.92,"(45.9549, -130.0089)",CC_20150711032156_20150711033156,Research
1466,338415000,RACHEL CARSON,Offshore Supply Ship,34,162,171,2019-08-22 09:16:05,41.46,2019,"(45.92389, -130.0095)",45.92389,-130.0095,3.45,"(45.9549, -130.0089)",CC_20150711033156_20150711034156,Offshore
1467,338417000,SIKULIAQ,Special Vessel,5,309,329,2016-07-25 14:23:30,79.71,2016,"(45.92561, -129.9783)",45.92561,-129.9783,4.03,"(45.9549, -130.0089)",CC_20150711034156_20150711035156,Research
1468,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,305,319,2015-07-11 03:58:20,83.26,2015,"(45.92697, -129.9781)",45.92697,-129.9781,3.92,"(45.9549, -130.0089)",CC_20150711035156_20150711040156,Research
1469,338415000,RACHEL CARSON,Offshore Supply Ship,44,355,339,2019-08-22 10:40:01,41.46,2019,"(45.91585, -130.0011)",45.91585,-130.0011,4.38,"(45.9549, -130.0089)",CC_20150711040156_20150711041156,Offshore
1470,338415000,RACHEL CARSON,Offshore Supply Ship,44,333,327,2019-08-22 10:41:47,41.46,2019,"(45.91803, -130.0021)",45.91803,-130.0021,4.13,"(45.9549, -130.0089)",CC_20150711041156_20150711042156,Offshore
1471,338415000,RACHEL CARSON,Offshore Supply Ship,45,332,327,2019-08-22 10:42:03,41.46,2019,"(45.91833, -130.0023)",45.91833,-130.0023,4.1,"(45.9549, -130.0089)",CC_20150711042156_20150711043156,Offshore
1472,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,316,321,2015-07-11 04:37:08,83.26,2015,"(45.92695, -129.978)",45.92695,-129.978,3.92,"(45.9549, -130.0089)",CC_20150711043156_20150711044156,Research
1473,338415000,RACHEL CARSON,Offshore Supply Ship,43,339,338,2019-08-22 10:42:50,41.46,2019,"(45.91917, -130.0028)",45.91917,-130.0028,4.0,"(45.9549, -130.0089)",CC_20150711044156_20150711045156,Offshore
1474,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,321,294,2015-07-11 05:00:08,83.26,2015,"(45.9267, -129.9787)",45.9267,-129.9787,3.91,"(45.9549, -130.0089)",CC_20150711045156_20150711050156,Research
1475,338415000,RACHEL CARSON,Offshore Supply Ship,41,329,334,2019-08-22 10:45:42,41.46,2019,"(45.92269, -130.004)",45.92269,-130.004,3.6,"(45.9549, -130.0089)",CC_20150711050156_20150711051156,Offshore
1476,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,123,304,2015-07-11 05:21:29,83.26,2015,"(45.92679, -129.9787)",45.92679,-129.9787,3.9,"(45.9549, -130.0089)",CC_20150711051156_20150711052156,Research
1477,338417000,SIKULIAQ,Special Vessel,1,126,331,2016-07-25 16:03:53,79.71,2016,"(45.92624, -129.9794)",45.92624,-129.9794,3.92,"(45.9549, -130.0089)",CC_20150711052156_20150711053156,Research
1478,338417000,SIKULIAQ,Special Vessel,8,59,330,2016-07-25 16:12:59,79.71,2016,"(45.92633, -129.9796)",45.92633,-129.9796,3.9,"(45.9549, -130.0089)",CC_20150711053156_20150711054156,Research
1479,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,130,304,2015-07-11 05:43:29,83.26,2015,"(45.92673, -129.9787)",45.92673,-129.9787,3.91,"(45.9549, -130.0089)",CC_20150711054156_20150711055156,Research
1480,338417000,SIKULIAQ,Special Vessel,6,128,347,2016-07-25 16:31:52,79.71,2016,"(45.92635, -129.9795)",45.92635,-129.9795,3.91,"(45.9549, -130.0089)",CC_20150711055156_20150711060156,Research
1481,338417000,SIKULIAQ,Special Vessel,7,30,344,2016-07-25 16:41:58,79.71,2016,"(45.92639, -129.9793)",45.92639,-129.9793,3.91,"(45.9549, -130.0089)",CC_20150711060156_20150711061156,Research
1482,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,282,304,2015-07-11 06:19:59,83.26,2015,"(45.92688, -129.9784)",45.92688,-129.9784,3.91,"(45.9549, -130.0089)",CC_20150711061156_20150711062156,Research
1483,338417000,SIKULIAQ,Special Vessel,3,107,345,2016-07-25 17:01:24,79.71,2016,"(45.92605, -129.9796)",45.92605,-129.9796,3.93,"(45.9549, -130.0089)",CC_20150711062156_20150711063156,Research
1484,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,90,304,2015-07-11 06:41:09,83.26,2015,"(45.92683, -129.9774)",45.92683,-129.9774,3.96,"(45.9549, -130.0089)",CC_20150711063156_20150711064156,Research
1485,338415000,RACHEL CARSON,Offshore Supply Ship,53,357,333,2019-08-22 11:00:22,41.46,2019,"(45.93991, -130.0111)",45.93991,-130.0111,1.67,"(45.9549, -130.0089)",CC_20150711064156_20150711065156,Offshore
1486,338417000,SIKULIAQ,Special Vessel,19,96,346,2016-07-25 17:27:57,79.71,2016,"(45.92617, -129.9797)",45.92617,-129.9797,3.91,"(45.9549, -130.0089)",CC_20150711065156_20150711070156,Research
1487,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,268,304,2015-07-11 07:03:19,83.26,2015,"(45.92679, -129.9785)",45.92679,-129.9785,3.91,"(45.9549, -130.0089)",CC_20150711070156_20150711071156,Research
1488,338417000,SIKULIAQ,Special Vessel,2,56,338,2016-07-25 17:44:12,79.71,2016,"(45.92621, -129.9797)",45.92621,-129.9797,3.91,"(45.9549, -130.0089)",CC_20150711071156_20150711072156,Research
1489,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,298,304,2015-07-11 07:25:00,83.26,2015,"(45.92674, -129.9786)",45.92674,-129.9786,3.91,"(45.9549, -130.0089)",CC_20150711072156_20150711073156,Research
1490,338415000,RACHEL CARSON,Offshore Supply Ship,42,335,335,2019-08-22 11:02:01,41.46,2019,"(45.94169, -130.012)",45.94169,-130.012,1.49,"(45.9549, -130.0089)",CC_20150711073156_20150711074156,Offshore
1491,338415000,RACHEL CARSON,Offshore Supply Ship,45,349,335,2019-08-22 11:02:58,41.46,2019,"(45.94275, -130.0124)",45.94275,-130.0124,1.38,"(45.9549, -130.0089)",CC_20150711074156_20150711075156,Offshore
1492,338417000,SIKULIAQ,Special Vessel,5,110,337,2016-07-25 18:19:15,79.71,2016,"(45.92618, -129.9798)",45.92618,-129.9798,3.91,"(45.9549, -130.0089)",CC_20150711075156_20150711080156,Research
1493,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,308,304,2015-07-11 08:02:38,83.26,2015,"(45.92657, -129.979)",45.92657,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711080156_20150711081156,Research
1494,338417000,SIKULIAQ,Special Vessel,1,129,338,2016-07-25 18:47:58,79.71,2016,"(45.92617, -129.9798)",45.92617,-129.9798,3.91,"(45.9549, -130.0089)",CC_20150711081156_20150711082156,Research
1495,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,326,304,2015-07-11 08:23:38,83.26,2015,"(45.92656, -129.979)",45.92656,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711082156_20150711083156,Research
1496,338417000,SIKULIAQ,Special Vessel,5,295,337,2016-07-25 19:00:54,79.71,2016,"(45.92617, -129.9798)",45.92617,-129.9798,3.91,"(45.9549, -130.0089)",CC_20150711083156_20150711084156,Research
1497,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,316,305,2015-07-11 08:47:58,83.26,2015,"(45.9266, -129.979)",45.9266,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711084156_20150711085156,Research
1498,338417000,SIKULIAQ,Special Vessel,13,214,335,2016-07-25 19:18:30,79.71,2016,"(45.92571, -129.9793)",45.92571,-129.9793,3.97,"(45.9549, -130.0089)",CC_20150711085156_20150711090156,Research
1499,338417000,SIKULIAQ,Special Vessel,3,11,337,2016-07-25 19:28:11,79.71,2016,"(45.92555, -129.979)",45.92555,-129.979,4.0,"(45.9549, -130.0089)",CC_20150711090156_20150711091156,Research
1500,338417000,SIKULIAQ,Special Vessel,2,338,337,2016-07-25 19:31:25,79.71,2016,"(45.92557, -129.9789)",45.92557,-129.9789,4.0,"(45.9549, -130.0089)",CC_20150711091156_20150711092156,Research
1501,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,304,305,2015-07-11 09:27:18,83.26,2015,"(45.9266, -129.979)",45.9266,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711092156_20150711093156,Research
1502,338417000,SIKULIAQ,Special Vessel,9,115,335,2016-07-25 19:40:31,79.71,2016,"(45.92557, -129.979)",45.92557,-129.979,4.0,"(45.9549, -130.0089)",CC_20150711093156_20150711094156,Research
1503,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,310,305,2015-07-11 09:48:28,83.26,2015,"(45.92658, -129.979)",45.92658,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711094156_20150711095156,Research
1504,338417000,SIKULIAQ,Special Vessel,4,10,337,2016-07-25 20:05:37,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711095156_20150711100156,Research
1505,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,301,304,2015-07-11 10:10:40,83.26,2015,"(45.92657, -129.979)",45.92657,-129.979,3.91,"(45.9549, -130.0089)",CC_20150711100156_20150711101156,Research
1506,338415000,RACHEL CARSON,Offshore Supply Ship,39,11,351,2019-08-21 19:07:50,41.46,2019,"(45.9344, -129.9906)",45.9344,-129.9906,2.68,"(45.9549, -130.0089)",CC_20150711101156_20150711102156,Offshore
1507,338417000,SIKULIAQ,Special Vessel,6,205,337,2016-07-25 20:31:11,79.71,2016,"(45.92568, -129.9795)",45.92568,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711102156_20150711103156,Research
1508,338417000,SIKULIAQ,Special Vessel,5,3,337,2016-07-25 20:37:51,79.71,2016,"(45.92569, -129.9795)",45.92569,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711103156_20150711104156,Research
1509,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,326,305,2015-07-11 10:49:39,83.26,2015,"(45.92659, -129.9789)",45.92659,-129.9789,3.91,"(45.9549, -130.0089)",CC_20150711104156_20150711105156,Research
1510,338417000,SIKULIAQ,Special Vessel,2,351,334,2016-07-25 20:48:50,79.71,2016,"(45.92568, -129.9795)",45.92568,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711105156_20150711110156,Research
1511,338417000,SIKULIAQ,Special Vessel,2,187,322,2016-07-25 20:56:01,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711110156_20150711111156,Research
1512,338417000,SIKULIAQ,Special Vessel,3,2,322,2016-07-25 21:06:01,79.71,2016,"(45.92568, -129.9795)",45.92568,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711111156_20150711112156,Research
1513,338417000,SIKULIAQ,Special Vessel,4,345,323,2016-07-25 21:17:52,79.71,2016,"(45.92569, -129.9795)",45.92569,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711112156_20150711113156,Research
1514,338417000,SIKULIAQ,Special Vessel,2,345,323,2016-07-25 21:24:31,79.71,2016,"(45.92569, -129.9795)",45.92569,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711113156_20150711114156,Research
1515,338417000,SIKULIAQ,Special Vessel,4,65,322,2016-07-25 21:35:10,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711114156_20150711115156,Research
1516,338417000,SIKULIAQ,Special Vessel,3,258,322,2016-07-25 21:43:12,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711115156_20150711120156,Research
1517,338417000,SIKULIAQ,Special Vessel,4,135,321,2016-07-25 21:46:00,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711120156_20150711121156,Research
1518,338417000,SIKULIAQ,Special Vessel,2,114,321,2016-07-25 21:51:30,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711121156_20150711122156,Research
1519,338415000,RACHEL CARSON,Offshore Supply Ship,49,171,161,2019-08-22 13:44:01,41.46,2019,"(45.95997, -130.0037)",45.95997,-130.0037,0.69,"(45.9549, -130.0089)",CC_20150711122156_20150711123156,Offshore
1520,338417000,SIKULIAQ,Special Vessel,6,240,322,2016-07-25 22:09:53,79.71,2016,"(45.92622, -129.9792)",45.92622,-129.9792,3.93,"(45.9549, -130.0089)",CC_20150711123156_20150711124156,Research
1521,338417000,SIKULIAQ,Special Vessel,7,229,322,2016-07-25 22:14:51,79.71,2016,"(45.92575, -129.9795)",45.92575,-129.9795,3.96,"(45.9549, -130.0089)",CC_20150711124156_20150711125156,Research
1522,338417000,SIKULIAQ,Special Vessel,4,23,322,2016-07-25 22:21:04,79.71,2016,"(45.92562, -129.9796)",45.92562,-129.9796,3.97,"(45.9549, -130.0089)",CC_20150711125156_20150711130156,Research
1523,338417000,SIKULIAQ,Special Vessel,3,62,322,2016-07-25 22:32:51,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711130156_20150711131156,Research
1524,338417000,SIKULIAQ,Special Vessel,3,348,323,2016-07-25 22:43:31,79.71,2016,"(45.92566, -129.9796)",45.92566,-129.9796,3.97,"(45.9549, -130.0089)",CC_20150711131156_20150711132156,Research
1525,338415000,RACHEL CARSON,Offshore Supply Ship,47,176,171,2019-08-22 13:56:49,41.46,2019,"(45.94439, -129.996)",45.94439,-129.996,1.54,"(45.9549, -130.0089)",CC_20150711132156_20150711133156,Offshore
1526,338415000,RACHEL CARSON,Offshore Supply Ship,48,188,206,2019-08-22 14:00:29,41.46,2019,"(45.93979, -129.9954)",45.93979,-129.9954,1.98,"(45.9549, -130.0089)",CC_20150711133156_20150711134156,Offshore
1527,338415000,RACHEL CARSON,Offshore Supply Ship,47,173,185,2019-08-22 14:02:05,41.46,2019,"(45.93763, -129.9958)",45.93763,-129.9958,2.17,"(45.9549, -130.0089)",CC_20150711134156_20150711135156,Offshore
1528,338417000,SIKULIAQ,Special Vessel,1,120,323,2016-07-25 23:25:34,79.71,2016,"(45.92568, -129.9795)",45.92568,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711135156_20150711140156,Research
1529,338417000,SIKULIAQ,Special Vessel,5,305,323,2016-07-25 23:31:03,79.71,2016,"(45.92567, -129.9795)",45.92567,-129.9795,3.97,"(45.9549, -130.0089)",CC_20150711140156_20150711141156,Research
1530,338415000,RACHEL CARSON,Offshore Supply Ship,51,191,187,2019-08-22 14:09:16,41.46,2019,"(45.92759, -129.9966)",45.92759,-129.9966,3.18,"(45.9549, -130.0089)",CC_20150711141156_20150711142156,Offshore
1531,338417000,SIKULIAQ,Special Vessel,6,235,323,2016-07-25 23:48:48,79.71,2016,"(45.92492, -129.9807)",45.92492,-129.9807,3.99,"(45.9549, -130.0089)",CC_20150711142156_20150711143156,Research
1532,338417000,SIKULIAQ,Special Vessel,8,309,322,2016-07-25 23:55:59,79.71,2016,"(45.92453, -129.9814)",45.92453,-129.9814,3.99,"(45.9549, -130.0089)",CC_20150711143156_20150711144156,Research
1533,338415000,RACHEL CARSON,Offshore Supply Ship,51,188,192,2019-08-22 14:11:43,41.46,2019,"(45.92405, -129.997)",45.92405,-129.997,3.55,"(45.9549, -130.0089)",CC_20150711144156_20150711145156,Offshore
1534,338417000,SIKULIAQ,Special Vessel,11,175,322,2016-07-26 00:16:34,79.71,2016,"(45.92451, -129.9814)",45.92451,-129.9814,3.99,"(45.9549, -130.0089)",CC_20150711145156_20150711150156,Research
1535,338417000,SIKULIAQ,Special Vessel,3,325,320,2016-07-26 00:21:41,79.71,2016,"(45.92451, -129.9814)",45.92451,-129.9814,3.99,"(45.9549, -130.0089)",CC_20150711150156_20150711151156,Research
1536,338417000,SIKULIAQ,Special Vessel,3,14,320,2016-07-26 00:26:31,79.71,2016,"(45.92451, -129.9814)",45.92451,-129.9814,3.99,"(45.9549, -130.0089)",CC_20150711151156_20150711152156,Research
1537,338415000,RACHEL CARSON,Offshore Supply Ship,92,272,268,2019-08-28 01:49:15,41.46,2019,"(45.9604, -129.9963)",45.9604,-129.9963,1.15,"(45.9549, -130.0089)",CC_20150711152156_20150711153156,Offshore
1538,338417000,SIKULIAQ,Special Vessel,6,229,321,2016-07-26 00:40:55,79.71,2016,"(45.9245, -129.9814)",45.9245,-129.9814,4.0,"(45.9549, -130.0089)",CC_20150711153156_20150711154156,Research
1539,338417000,SIKULIAQ,Special Vessel,3,314,320,2016-07-26 00:46:29,79.71,2016,"(45.9245, -129.9814)",45.9245,-129.9814,4.0,"(45.9549, -130.0089)",CC_20150711154156_20150711155156,Research
1540,338415000,RACHEL CARSON,Offshore Supply Ship,27,25,22,2019-08-28 01:58:48,41.46,2019,"(45.95871, -130.0092)",45.95871,-130.0092,0.42,"(45.9549, -130.0089)",CC_20150711155156_20150711160156,Offshore
1541,338415000,RACHEL CARSON,Offshore Supply Ship,13,129,15,2019-08-28 02:03:46,41.46,2019,"(45.95973, -130.0086)",45.95973,-130.0086,0.54,"(45.9549, -130.0089)",CC_20150711160156_20150711161156,Offshore
1542,338417000,SIKULIAQ,Special Vessel,28,46,30,2016-07-26 01:15:25,79.71,2016,"(45.92563, -129.9762)",45.92563,-129.9762,4.12,"(45.9549, -130.0089)",CC_20150711161156_20150711162156,Research
1543,338417000,SIKULIAQ,Special Vessel,13,322,298,2016-07-26 01:26:10,79.71,2016,"(45.92845, -129.975)",45.92845,-129.975,3.94,"(45.9549, -130.0089)",CC_20150711162156_20150711163156,Research
1544,338417000,SIKULIAQ,Special Vessel,3,82,305,2016-07-26 01:32:24,79.71,2016,"(45.92905, -129.9765)",45.92905,-129.9765,3.82,"(45.9549, -130.0089)",CC_20150711163156_20150711164156,Research
1545,338417000,SIKULIAQ,Special Vessel,6,0,306,2016-07-26 01:35:04,79.71,2016,"(45.92918, -129.9768)",45.92918,-129.9768,3.79,"(45.9549, -130.0089)",CC_20150711164156_20150711165156,Research
1546,338417000,SIKULIAQ,Special Vessel,10,300,306,2016-07-26 01:40:19,79.71,2016,"(45.92939, -129.9771)",45.92939,-129.9771,3.76,"(45.9549, -130.0089)",CC_20150711165156_20150711170156,Research
1547,338417000,SIKULIAQ,Special Vessel,10,261,283,2016-07-26 01:48:38,79.71,2016,"(45.92951, -129.9778)",45.92951,-129.9778,3.71,"(45.9549, -130.0089)",CC_20150711170156_20150711171156,Research
1548,338417000,SIKULIAQ,Special Vessel,15,285,272,2016-07-26 01:53:39,79.71,2016,"(45.92865, -129.9804)",45.92865,-129.9804,3.66,"(45.9549, -130.0089)",CC_20150711171156_20150711172156,Research
1549,338417000,SIKULIAQ,Special Vessel,47,278,284,2016-07-26 02:02:34,79.71,2016,"(45.92997, -129.9857)",45.92997,-129.9857,3.3,"(45.9549, -130.0089)",CC_20150711172156_20150711173156,Research
1550,338417000,SIKULIAQ,Special Vessel,59,285,282,2016-07-26 02:07:38,79.71,2016,"(45.93119, -129.996)",45.93119,-129.996,2.82,"(45.9549, -130.0089)",CC_20150711173156_20150711174156,Research
1551,338417000,SIKULIAQ,Special Vessel,34,280,284,2016-07-26 02:12:31,79.71,2016,"(45.93221, -130.0054)",45.93221,-130.0054,2.54,"(45.9549, -130.0089)",CC_20150711174156_20150711175156,Research
1552,338417000,SIKULIAQ,Special Vessel,7,225,298,2016-07-26 02:27:18,79.71,2016,"(45.93366, -130.0138)",45.93366,-130.0138,2.39,"(45.9549, -130.0089)",CC_20150711175156_20150711180156,Research
1553,338415000,RACHEL CARSON,Offshore Supply Ship,22,109,28,2019-08-28 02:29:50,41.46,2019,"(45.96042, -130.0091)",45.96042,-130.0091,0.61,"(45.9549, -130.0089)",CC_20150711180156_20150711181156,Offshore
1554,338417000,SIKULIAQ,Special Vessel,5,162,297,2016-07-26 02:48:25,79.71,2016,"(45.93338, -130.0138)",45.93338,-130.0138,2.42,"(45.9549, -130.0089)",CC_20150711181156_20150711182156,Research
1555,338417000,SIKULIAQ,Special Vessel,9,342,313,2016-07-26 02:54:45,79.71,2016,"(45.93333, -130.0141)",45.93333,-130.0141,2.43,"(45.9549, -130.0089)",CC_20150711182156_20150711183156,Research
1556,338415000,RACHEL CARSON,Offshore Supply Ship,11,37,38,2019-08-28 02:39:20,41.46,2019,"(45.95779, -130.0076)",45.95779,-130.0076,0.34,"(45.9549, -130.0089)",CC_20150711183156_20150711184156,Offshore
1557,338417000,SIKULIAQ,Special Vessel,7,90,306,2016-07-26 03:13:31,79.71,2016,"(45.93328, -130.0134)",45.93328,-130.0134,2.43,"(45.9549, -130.0089)",CC_20150711184156_20150711185156,Research
1558,338417000,SIKULIAQ,Special Vessel,5,88,307,2016-07-26 03:28:08,79.71,2016,"(45.9328, -130.0132)",45.9328,-130.0132,2.48,"(45.9549, -130.0089)",CC_20150711185156_20150711190156,Research
1559,338417000,SIKULIAQ,Special Vessel,2,103,307,2016-07-26 03:33:11,79.71,2016,"(45.93291, -130.0134)",45.93291,-130.0134,2.47,"(45.9549, -130.0089)",CC_20150711190156_20150711191156,Research
1560,338415000,RACHEL CARSON,Offshore Supply Ship,8,298,3,2019-08-28 02:47:03,41.46,2019,"(45.95774, -130.0081)",45.95774,-130.0081,0.32,"(45.9549, -130.0089)",CC_20150711191156_20150711192156,Offshore
1561,338417000,SIKULIAQ,Special Vessel,4,41,308,2016-07-26 03:49:52,79.71,2016,"(45.93359, -130.0142)",45.93359,-130.0142,2.4,"(45.9549, -130.0089)",CC_20150711192156_20150711193156,Research
1562,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,219,223,2015-07-11 19:39:07,83.26,2015,"(45.92648, -129.9799)",45.92648,-129.9799,3.88,"(45.9549, -130.0089)",CC_20150711193156_20150711194156,Research
1563,338415000,RACHEL CARSON,Offshore Supply Ship,11,300,331,2019-08-28 02:52:02,41.46,2019,"(45.95804, -130.0101)",45.95804,-130.0101,0.36,"(45.9549, -130.0089)",CC_20150711194156_20150711195156,Offshore
